,date,t,ff,u,brent,holidays,curfew,rush hour,Taux,bike
9014,09/11/21 14:00,294.45,4.5,57,64.7,0,0,0,8.53333,29
9015,09/11/21 15:00,295.45,3.2,55,64.7,0,0,0,8.75944,71
9016,09/11/21 16:00,295.45,3.2,55,64.7,0,0,0,8.75944,71
9017,09/11/21 17:00,295.45,3.2,55,64.7,0,0,1,8.75944,71
9018,09/11/21 18:00,292.95,2.1,62,64.7,0,0,1,8.70612,71
9019,09/11/21 19:00,292.95,2.1,62,64.7,0,0,1,8.70612,71
9020,09/11/21 20:00,292.95,2.1,62,64.7,0,0,1,8.70612,71
9021,09/11/21 21:00,288.85,0.9,69,64.7,0,0,0,7.21,38
9022,09/11/21 22:00,288.85,0.9,69,64.7,0,0,0,7.21,38
9023,09/11/21 23:00,288.85,0.9,69,64.7,0,0,0,7.21,38
9024,09/12/21 00:00,287.05,1,84,64.7,0,0,0,8.23334,42
9025,09/12/21 01:00,287.05,1,84,64.7,0,0,0,8.23334,42
9026,09/12/21 02:00,287.05,1,84,64.7,0,0,0,8.23334,42
9027,09/12/21 03:00,288.85,0.8,76,64.7,0,0,0,15.96833,6
9028,09/12/21 04:00,288.85,0.8,76,64.7,0,0,0,15.96833,6
9029,09/12/21 05:00,288.85,0.8,76,64.7,0,0,0,15.96833,6
9030,09/12/21 06:00,286.05,1.2,88,64.7,0,0,0,3.71278,9
9031,09/12/21 07:00,286.05,1.2,88,64.7,0,0,0,3.71278,9
9032,09/12/21 08:00,286.05,1.2,88,64.7,0,0,1,3.71278,9
9033,09/12/21 09:00,292.65,2.3,57,67.32,0,0,1,2.72222,8
9034,09/12/21 10:00,292.65,2.3,57,67.32,0,0,1,2.72222,8
9035,09/12/21 11:00,292.65,2.3,57,67.32,0,0,0,2.72222,8
9036,09/12/21 12:00,295.45,1.1,49,67.32,0,0,0,7.45111,35
9037,09/12/21 13:00,295.45,1.1,49,67.32,0,0,0,7.45111,35
9038,09/12/21 14:00,295.45,1.1,49,67.32,0,0,0,7.45111,35
9039,09/12/21 15:00,295.75,1.8,47,67.32,0,0,0,7.71778,28
9040,09/12/21 16:00,295.75,1.8,47,67.32,0,0,0,7.71778,28
9041,09/12/21 17:00,295.75,1.8,47,67.32,0,0,1,7.71778,28
9042,09/12/21 18:00,292.95,3.5,57,67.32,0,0,1,8.39944,52
9043,09/12/21 19:00,292.95,3.5,57,67.32,0,0,1,8.39944,52
9044,09/12/21 20:00,292.95,3.5,57,67.32,0,0,1,8.39944,52
9045,09/12/21 21:00,290.05,2.6,68,67.32,0,0,0,7.10667,24
9046,09/12/21 22:00,290.05,2.6,68,67.32,0,0,0,7.10667,24
9047,09/12/21 23:00,290.05,2.6,68,67.32,0,0,0,7.10667,24
9048,09/13/21 00:00,289.05,1.5,73,67.32,0,0,0,5.62111,13
9049,09/13/21 01:00,289.05,1.5,73,67.32,0,0,0,5.62111,13
9050,09/13/21 02:00,289.05,1.5,73,67.32,0,0,0,5.62111,13
9051,09/13/21 03:00,288.25,2.1,79,67.32,0,0,0,3.115,0
9052,09/13/21 04:00,288.25,2.1,79,67.32,0,0,0,3.115,0
9053,09/13/21 05:00,288.25,2.1,79,67.32,0,0,0,3.115,0
9054,09/13/21 06:00,287.05,3.3,85,67.32,0,0,0,1.93167,10
9055,09/13/21 07:00,287.05,3.3,85,67.32,0,0,0,1.93167,10
9056,09/13/21 08:00,287.05,3.3,85,67.32,0,0,1,1.93167,10
9057,09/13/21 09:00,293.15,3.3,62,69.95,0,0,1,5.73889,58
9058,09/13/21 10:00,293.15,3.3,62,69.95,0,0,1,5.73889,58
9059,09/13/21 11:00,293.15,3.3,62,69.95,0,0,0,5.73889,58
9060,09/13/21 12:00,298.95,4,49,69.95,0,0,0,9.87111,50
9061,09/13/21 13:00,298.95,4,49,69.95,0,0,0,9.87111,50
9062,09/13/21 14:00,298.95,4,49,69.95,0,0,0,9.87111,50
9063,09/13/21 15:00,298.75,5,47,69.95,0,0,0,8.19889,31
9064,09/13/21 16:00,298.75,5,47,69.95,0,0,0,8.19889,31
9065,09/13/21 17:00,298.75,5,47,69.95,0,0,1,8.19889,31
9066,09/13/21 18:00,296.65,4,56,69.95,0,0,1,8.62222,106
9067,09/13/21 19:00,296.65,4,56,69.95,0,0,1,8.62222,106
9068,09/13/21 20:00,296.65,4,56,69.95,0,0,1,8.62222,106
9069,09/13/21 21:00,293.55,3.3,68,69.95,0,0,0,6.82834,52
9070,09/13/21 22:00,293.55,3.3,68,69.95,0,0,0,6.82834,52
9071,09/13/21 23:00,293.55,3.3,68,69.95,0,0,0,6.82834,52
9072,09/14/21 00:00,291.95,1.5,77,69.95,0,0,0,6.56555,21
9073,09/14/21 01:00,291.95,1.5,77,69.95,0,0,0,6.56555,21
9074,09/14/21 02:00,291.95,1.5,77,69.95,0,0,0,6.56555,21
9075,09/14/21 03:00,290.35,2.9,92,69.95,0,0,0,2.71944,1
9076,09/14/21 04:00,290.35,2.9,92,69.95,0,0,0,2.71944,1
9077,09/14/21 05:00,290.35,2.9,92,69.95,0,0,0,2.71944,1
9078,09/14/21 06:00,290.35,3.5,95,69.95,0,0,0,1.98778,10
9079,09/14/21 07:00,290.35,3.5,95,69.95,0,0,0,1.98778,10
9080,09/14/21 08:00,290.35,3.5,95,69.95,0,0,1,1.98778,10
9081,09/14/21 09:00,292.35,4.5,95,69.95,0,0,1,9.86611,29
9082,09/14/21 10:00,292.35,4.5,95,69.95,0,0,1,9.86611,29
9083,09/14/21 11:00,292.35,4.5,95,69.95,0,0,0,9.86611,29
9084,09/14/21 12:00,297.25,3.8,74,69.95,0,0,0,9.69444,38
9085,09/14/21 13:00,297.25,3.8,74,69.95,0,0,0,9.69444,38
9086,09/14/21 14:00,297.25,3.8,74,69.95,0,0,0,9.69444,38
9087,09/14/21 15:00,298.25,3.3,66,69.95,0,0,0,10.59889,30
9088,09/14/21 16:00,298.25,3.3,66,69.95,0,0,0,10.59889,30
9089,09/14/21 17:00,298.25,3.3,66,69.95,0,0,1,10.59889,30
9090,09/14/21 18:00,294.75,1.7,90,69.95,0,0,1,8.65722,58
9091,09/14/21 19:00,294.75,1.7,90,69.95,0,0,1,8.65722,58
9092,09/14/21 20:00,294.75,1.7,90,69.95,0,0,1,8.65722,58
9093,09/14/21 21:00,293.85,1.2,96,69.95,0,0,0,6.19111,23
9094,09/14/21 22:00,293.85,1.2,96,69.95,0,0,0,6.19111,23
9095,09/14/21 23:00,293.85,1.2,96,69.95,0,0,0,6.19111,23
9096,09/15/21 00:00,292.35,2,94,69.95,0,0,0,6.24111,26
9097,09/15/21 01:00,292.35,2,94,69.95,0,0,0,6.24111,26
9098,09/15/21 02:00,292.35,2,94,69.95,0,0,0,6.24111,26
9099,09/15/21 03:00,292.05,1.5,96,69.95,0,0,0,2.59111,0
9100,09/15/21 04:00,292.05,1.5,96,69.95,0,0,0,2.59111,0
9101,09/15/21 05:00,292.05,1.5,96,69.95,0,0,0,2.59111,0
9102,09/15/21 06:00,291.55,1.7,97,69.95,0,0,0,2.02056,13
9103,09/15/21 07:00,291.55,1.7,97,69.95,0,0,0,2.02056,13
9104,09/15/21 08:00,291.55,1.7,97,69.95,0,0,1,2.02056,13
9105,09/15/21 09:00,292.25,2.4,97,69.95,0,0,1,6.35222,35
9106,09/15/21 10:00,292.25,2.4,97,69.95,0,0,1,6.35222,35
9107,09/15/21 11:00,292.25,2.4,97,69.95,0,0,0,6.35222,35
9108,09/15/21 12:00,294.95,1.8,82,69.95,0,0,0,10.63,21
9109,09/15/21 13:00,294.95,1.8,82,69.95,0,0,0,10.63,21
9110,09/15/21 14:00,294.95,1.8,82,69.95,0,0,0,10.63,21
9111,09/15/21 15:00,292.65,4.1,95,69.95,0,0,0,10.41722,16
9112,09/15/21 16:00,292.65,4.1,95,69.95,0,0,0,10.41722,16
9113,09/15/21 17:00,292.65,4.1,95,69.95,0,0,1,10.41722,16
9114,09/15/21 18:00,292.35,3,87,69.95,0,0,1,9.78278,53
9115,09/15/21 19:00,292.35,3,87,69.95,0,0,1,9.78278,53
9116,09/15/21 20:00,292.35,3,87,69.95,0,0,1,9.78278,53
9117,09/15/21 21:00,291.45,4.3,82,69.95,0,0,0,5.17278,17
9118,09/15/21 22:00,291.45,4.3,82,69.95,0,0,0,5.17278,17
9119,09/15/21 23:00,291.45,4.3,82,69.95,0,0,0,5.17278,17
9120,09/16/21 00:00,289.75,1.3,85,69.95,0,0,0,6.15333,26
9121,09/16/21 01:00,289.75,1.3,85,69.95,0,0,0,6.15333,26
9122,09/16/21 02:00,289.75,1.3,85,69.95,0,0,0,6.15333,26
9123,09/16/21 03:00,289.15,2.8,89,69.95,0,0,0,3.15611,1
9124,09/16/21 04:00,289.15,2.8,89,69.95,0,0,0,3.15611,1
9125,09/16/21 05:00,289.15,2.8,89,69.95,0,0,0,3.15611,1
9126,09/16/21 06:00,288.75,2.9,87,69.95,0,0,0,1.49889,9
9127,09/16/21 07:00,288.75,2.9,87,69.95,0,0,0,1.49889,9
9128,09/16/21 08:00,288.75,2.9,87,69.95,0,0,1,1.49889,9
9129,09/16/21 09:00,292.25,3.4,67,68,0,0,1,6.38445,72
9130,09/16/21 10:00,292.25,3.4,67,68,0,0,1,6.38445,72
9131,09/16/21 11:00,292.25,3.4,67,68,0,0,0,6.38445,72
9132,09/16/21 12:00,295.15,2.3,52,68,0,0,0,10.87445,71
9133,09/16/21 13:00,295.15,2.3,52,68,0,0,0,10.87445,71
9134,09/16/21 14:00,295.15,2.3,52,68,0,0,0,10.87445,71
9135,09/16/21 15:00,294.15,1.4,51,68,0,0,0,10.53278,40
9136,09/16/21 16:00,294.15,1.4,51,68,0,0,0,10.53278,40
9137,09/16/21 17:00,294.15,1.4,51,68,0,0,1,10.53278,40
9138,09/16/21 18:00,293.05,2.7,61,68,0,0,1,14.14778,97
9139,09/16/21 19:00,293.05,2.7,61,68,0,0,1,14.14778,97
9140,09/16/21 20:00,293.05,2.7,61,68,0,0,1,14.14778,97
9141,09/16/21 21:00,288.55,0.5,84,68,0,0,0,8.25389,49
9142,09/16/21 22:00,288.55,0.5,84,68,0,0,0,8.25389,49
9143,09/16/21 23:00,288.55,0.5,84,68,0,0,0,8.25389,49
9144,09/17/21 00:00,287.25,0.5,97,68,0,0,0,8.92722,23
9145,09/17/21 01:00,287.25,0.5,97,68,0,0,0,8.92722,23
9146,09/17/21 02:00,287.25,0.5,97,68,0,0,0,8.92722,23
9147,09/17/21 03:00,285.15,0,97,68,0,0,0,4.23222,8
9148,09/17/21 04:00,285.15,0,97,68,0,0,0,4.23222,8
9149,09/17/21 05:00,285.15,0,97,68,0,0,0,4.23222,8
9150,09/17/21 06:00,285.45,0,99,68,0,0,0,2.51833,12
9151,09/17/21 07:00,285.45,0,99,68,0,0,0,2.51833,12
9152,09/17/21 08:00,285.45,0,99,68,0,0,1,2.51833,12
9153,09/17/21 09:00,292.15,1.8,70,67.03,0,0,1,6.24889,64
9154,09/17/21 10:00,292.15,1.8,70,67.03,0,0,1,6.24889,64
9155,09/17/21 11:00,292.15,1.8,70,67.03,0,0,0,6.24889,64
9156,09/17/21 12:00,294.85,2.9,52,67.03,0,0,0,10.94333,68
9157,09/17/21 13:00,294.85,2.9,52,67.03,0,0,0,10.94333,68
9158,09/17/21 14:00,294.85,2.9,52,67.03,0,0,0,10.94333,68
9159,09/17/21 15:00,296.15,2.8,47,67.03,0,0,0,10.88556,53
9160,09/17/21 16:00,296.15,2.8,47,67.03,0,0,0,10.88556,53
9161,09/17/21 17:00,296.15,2.8,47,67.03,0,0,1,10.88556,53
9162,09/17/21 18:00,292.45,2.3,60,67.03,0,0,1,9.72333,90
9163,09/17/21 19:00,292.45,2.3,60,67.03,0,0,1,9.72333,90
9164,09/17/21 20:00,292.45,2.3,60,67.03,0,0,1,9.72333,90
9165,09/17/21 21:00,289.95,1.9,77,67.03,0,0,0,8.07222,38
9166,09/17/21 22:00,289.95,1.9,77,67.03,0,0,0,8.07222,38
9167,09/17/21 23:00,289.95,1.9,77,67.03,0,0,0,8.07222,38
9168,09/18/21 00:00,287.45,0,85,67.03,0,0,0,10.12334,37
9169,09/18/21 01:00,287.45,0,85,67.03,0,0,0,10.12334,37
9170,09/18/21 02:00,287.45,0,85,67.03,0,0,0,10.12334,37
9171,09/18/21 03:00,286.55,0.5,87,67.03,0,0,0,6.40056,18
9172,09/18/21 04:00,286.55,0.5,87,67.03,0,0,0,6.40056,18
9173,09/18/21 05:00,286.55,0.5,87,67.03,0,0,0,6.40056,18
9174,09/18/21 06:00,287.25,2.2,85,67.03,0,0,0,3.08611,11
9175,09/18/21 07:00,287.25,2.2,85,67.03,0,0,0,3.08611,11
9176,09/18/21 08:00,287.25,2.2,85,67.03,0,0,1,3.08611,11
9177,09/18/21 09:00,291.85,1.5,66,67.53,0,0,1,0.78722,8
9178,09/18/21 10:00,291.85,1.5,66,67.53,0,0,1,0.78722,8
9179,09/18/21 11:00,291.85,1.5,66,67.53,0,0,0,0.78722,8
9180,09/18/21 12:00,296.95,3.2,51,67.53,0,0,0,0,62
9181,09/18/21 13:00,296.95,3.2,51,67.53,0,0,0,0,62
9182,09/18/21 14:00,296.95,3.2,51,67.53,0,0,0,0,62
9183,09/18/21 15:00,296.05,2.9,53,67.53,0,0,0,0,88
9184,09/18/21 16:00,296.05,2.9,53,67.53,0,0,0,0,88
9185,09/18/21 17:00,296.05,2.9,53,67.53,0,0,1,0,88
9186,09/18/21 18:00,293.15,3.6,70,67.53,0,0,1,0,90
9187,09/18/21 19:00,293.15,3.6,70,67.53,0,0,1,0,90
9188,09/18/21 20:00,293.15,3.6,70,67.53,0,0,1,0,90
9189,09/18/21 21:00,291.55,1.7,81,67.53,0,0,0,0,31
9190,09/18/21 22:00,291.55,1.7,81,67.53,0,0,0,0,31
9191,09/18/21 23:00,291.55,1.7,81,67.53,0,0,0,0,31
9192,09/19/21 00:00,291.05,3.6,84,67.53,0,0,0,0.015,47
9193,09/19/21 01:00,291.05,3.6,84,67.53,0,0,0,0.015,47
9194,09/19/21 02:00,291.05,3.6,84,67.53,0,0,0,0.015,47
9195,09/19/21 03:00,290.05,3.6,88,67.53,0,0,0,0,21
9196,09/19/21 04:00,290.05,3.6,88,67.53,0,0,0,0,21
9197,09/19/21 05:00,290.05,3.6,88,67.53,0,0,0,0,21
9198,09/19/21 06:00,288.65,2.8,83,67.53,0,0,0,0,9
9199,09/19/21 07:00,288.65,2.8,83,67.53,0,0,0,0,9
9200,09/19/21 08:00,288.65,2.8,83,67.53,0,0,1,0,9
9201,09/19/21 09:00,291.45,3.5,70,69.34,0,0,1,0,28
9202,09/19/21 10:00,291.45,3.5,70,69.34,0,0,1,0,28
9203,09/19/21 11:00,291.45,3.5,70,69.34,0,0,0,0,28
9204,09/19/21 12:00,294.95,3.1,59,69.34,0,0,0,0.05,99
9205,09/19/21 13:00,294.95,3.1,59,69.34,0,0,0,0.05,99
9206,09/19/21 14:00,294.95,3.1,59,69.34,0,0,0,0.05,99
9207,09/19/21 15:00,295.55,3,52,69.34,0,0,0,0,113
9208,09/19/21 16:00,295.55,3,52,69.34,0,0,0,0,113
9209,09/19/21 17:00,295.55,3,52,69.34,0,0,1,0,113
9210,09/19/21 18:00,292.45,4.7,75,69.34,0,0,1,0.07333,131
9211,09/19/21 19:00,292.45,4.7,75,69.34,0,0,1,0.07333,131
9212,09/19/21 20:00,292.45,4.7,75,69.34,0,0,1,0.07333,131
9213,09/19/21 21:00,289.75,5.8,83,69.34,0,0,0,0,17
9214,09/19/21 22:00,289.75,5.8,83,69.34,0,0,0,0,17
9215,09/19/21 23:00,289.75,5.8,83,69.34,0,0,0,0,17
9216,09/20/21 00:00,286.95,3.2,92,69.34,0,0,0,0,3
9217,09/20/21 01:00,286.95,3.2,92,69.34,0,0,0,0,3
9218,09/20/21 02:00,286.95,3.2,92,69.34,0,0,0,0,3
9219,09/20/21 03:00,286.95,2.4,93,69.34,0,0,0,1.27389,0
9220,09/20/21 04:00,286.95,2.4,93,69.34,0,0,0,1.27389,0
9221,09/20/21 05:00,286.95,2.4,93,69.34,0,0,0,1.27389,0
9222,09/20/21 06:00,286.95,1.7,93,69.34,0,0,0,1.86278,12
9223,09/20/21 07:00,286.95,1.7,93,69.34,0,0,0,1.86278,12
9224,09/20/21 08:00,286.95,1.7,93,69.34,0,0,1,1.86278,12
9225,09/20/21 09:00,290.15,3.1,86,68.87,0,0,1,6.35222,39
9226,09/20/21 10:00,290.15,3.1,86,68.87,0,0,1,6.35222,39
9227,09/20/21 11:00,290.15,3.1,86,68.87,0,0,0,6.35222,39
9228,09/20/21 12:00,291.15,2.4,80,68.87,0,0,0,10.87778,53
9229,09/20/21 13:00,291.15,2.4,80,68.87,0,0,0,10.87778,53
9230,09/20/21 14:00,291.15,2.4,80,68.87,0,0,0,10.87778,53
9231,09/20/21 15:00,293.25,2.4,65,68.87,0,0,0,10.40222,38
9232,09/20/21 16:00,293.25,2.4,65,68.87,0,0,0,10.40222,38
9233,09/20/21 17:00,293.25,2.4,65,68.87,0,0,1,10.40222,38
9234,09/20/21 18:00,290.55,3.8,84,68.87,0,0,1,8.24278,69
9235,09/20/21 19:00,290.55,3.8,84,68.87,0,0,1,8.24278,69
9236,09/20/21 20:00,290.55,3.8,84,68.87,0,0,1,8.24278,69
9237,09/20/21 21:00,289.15,3,93,68.87,0,0,0,6.88,26
9238,09/20/21 22:00,289.15,3,93,68.87,0,0,0,6.88,26
9239,09/20/21 23:00,289.15,3,93,68.87,0,0,0,6.88,26
9240,09/21/21 00:00,286.85,2.7,87,68.87,0,0,0,6.60834,16
9241,09/21/21 01:00,286.85,2.7,87,68.87,0,0,0,6.60834,16
9242,09/21/21 02:00,286.85,2.7,87,68.87,0,0,0,6.60834,16
9243,09/21/21 03:00,285.85,2.4,86,68.87,0,0,0,1.89056,2
9244,09/21/21 04:00,285.85,2.4,86,68.87,0,0,0,1.89056,2
9245,09/21/21 05:00,285.85,2.4,86,68.87,0,0,0,1.89056,2
9246,09/21/21 06:00,284.45,2.7,88,68.87,0,0,0,1.47778,12
9247,09/21/21 07:00,284.45,2.7,88,68.87,0,0,0,1.47778,12
9248,09/21/21 08:00,284.45,2.7,88,68.87,0,0,1,1.47778,12
9249,09/21/21 09:00,287.55,6.3,64,68.87,0,0,1,6.51611,72
9250,09/21/21 10:00,287.55,6.3,64,68.87,0,0,1,6.51611,72
9251,09/21/21 11:00,287.55,6.3,64,68.87,0,0,0,6.51611,72
9252,09/21/21 12:00,290.25,6.1,62,68.87,0,0,0,8.465,59
9253,09/21/21 13:00,290.25,6.1,62,68.87,0,0,0,8.465,59
9254,09/21/21 14:00,290.25,6.1,62,68.87,0,0,0,8.465,59
9255,09/21/21 15:00,290.95,4.9,64,68.87,0,0,0,10.43056,55
9256,09/21/21 16:00,290.95,4.9,64,68.87,0,0,0,10.43056,55
9257,09/21/21 17:00,290.95,4.9,64,68.87,0,0,1,10.43056,55
9258,09/21/21 18:00,289.25,3,71,68.87,0,0,1,9.17278,103
9259,09/21/21 19:00,289.25,3,71,68.87,0,0,1,9.17278,103
9260,09/21/21 20:00,289.25,3,71,68.87,0,0,1,9.17278,103
9261,09/21/21 21:00,287.15,2.7,79,68.87,0,0,0,7.96834,31
9262,09/21/21 22:00,287.15,2.7,79,68.87,0,0,0,7.96834,31
9263,09/21/21 23:00,287.15,2.7,79,68.87,0,0,0,7.96834,31
9264,09/22/21 00:00,285.05,0.9,86,68.87,0,0,0,0.10278,15
9265,09/22/21 01:00,285.05,0.9,86,68.87,0,0,0,0.10278,15
9266,09/22/21 02:00,285.05,0.9,86,68.87,0,0,0,0.10278,15
9267,09/22/21 03:00,284.45,2.5,88,68.87,0,0,0,2.27334,0
9268,09/22/21 04:00,284.45,2.5,88,68.87,0,0,0,2.27334,0
9269,09/22/21 05:00,284.45,2.5,88,68.87,0,0,0,2.27334,0
9270,09/22/21 06:00,283.45,1.4,90,68.87,0,0,0,1.68111,14
9271,09/22/21 07:00,283.45,1.4,90,68.87,0,0,0,1.68111,14
9272,09/22/21 08:00,283.45,1.4,90,68.87,0,0,1,1.68111,14
9273,09/22/21 09:00,288.55,2.2,66,68.87,0,0,1,7.35389,63
9274,09/22/21 10:00,288.55,2.2,66,68.87,0,0,1,7.35389,63
9275,09/22/21 11:00,288.55,2.2,66,68.87,0,0,0,7.35389,63
9276,09/22/21 12:00,292.75,3.6,46,68.87,0,0,0,11.02167,69
9277,09/22/21 13:00,292.75,3.6,46,68.87,0,0,0,11.02167,69
9278,09/22/21 14:00,292.75,3.6,46,68.87,0,0,0,11.02167,69
9279,09/22/21 15:00,293.75,2.8,47,68.87,0,0,0,9.66778,42
9280,09/22/21 16:00,293.75,2.8,47,68.87,0,0,0,9.66778,42
9281,09/22/21 17:00,293.75,2.8,47,68.87,0,0,1,9.66778,42
9282,09/22/21 18:00,291.25,2.9,55,68.87,0,0,1,10.12167,103
9283,09/22/21 19:00,291.25,2.9,55,68.87,0,0,1,10.12167,103
9284,09/22/21 20:00,291.25,2.9,55,68.87,0,0,1,10.12167,103
9285,09/22/21 21:00,288.25,2.3,71,68.87,0,0,0,8.89889,37
9286,09/22/21 22:00,288.25,2.3,71,68.87,0,0,0,8.89889,37
9287,09/22/21 23:00,288.25,2.3,71,68.87,0,0,0,8.89889,37
9288,09/23/21 00:00,285.85,0.9,80,68.87,0,0,0,8.16445,31
9289,09/23/21 01:00,285.85,0.9,80,68.87,0,0,0,8.16445,31
9290,09/23/21 02:00,285.85,0.9,80,68.87,0,0,0,8.16445,31
9291,09/23/21 03:00,283.35,1.2,92,68.87,0,0,0,3.11056,4
9292,09/23/21 04:00,283.35,1.2,92,68.87,0,0,0,3.11056,4
9293,09/23/21 05:00,283.35,1.2,92,68.87,0,0,0,3.11056,4
9294,09/23/21 06:00,283.05,0.8,94,68.87,0,0,0,1.86889,18
9295,09/23/21 07:00,283.05,0.8,94,68.87,0,0,0,1.86889,18
9296,09/23/21 08:00,283.05,0.8,94,68.87,0,0,1,1.86889,18
9297,09/23/21 09:00,291.15,1.7,66,68.78,0,0,1,6.73222,68
9298,09/23/21 10:00,291.15,1.7,66,68.78,0,0,1,6.73222,68
9299,09/23/21 11:00,291.15,1.7,66,68.78,0,0,0,6.73222,68
9300,09/23/21 12:00,294.05,1.9,49,68.78,0,0,0,10.64222,68
9301,09/23/21 13:00,294.05,1.9,49,68.78,0,0,0,10.64222,68
9302,09/23/21 14:00,294.05,1.9,49,68.78,0,0,0,10.64222,68
9303,09/23/21 15:00,296.15,2.3,45,68.78,0,0,0,9.67667,56
9304,09/23/21 16:00,296.15,2.3,45,68.78,0,0,0,9.67667,56
9305,09/23/21 17:00,296.15,2.3,45,68.78,0,0,1,9.67667,56
9306,09/23/21 18:00,292.05,1.2,61,68.78,0,0,1,9.01611,111
9307,09/23/21 19:00,292.05,1.2,61,68.78,0,0,1,9.01611,111
9308,09/23/21 20:00,292.05,1.2,61,68.78,0,0,1,9.01611,111
9309,09/23/21 21:00,288.55,2,81,68.78,0,0,0,9.42222,31
9310,09/23/21 22:00,288.55,2,81,68.78,0,0,0,9.42222,31
9311,09/23/21 23:00,288.55,2,81,68.78,0,0,0,9.42222,31
9312,09/24/21 00:00,286.75,0.5,87,68.78,0,0,0,9.475,31
9313,09/24/21 01:00,286.75,0.5,87,68.78,0,0,0,9.475,31
9314,09/24/21 02:00,286.75,0.5,87,68.78,0,0,0,9.475,31
9315,09/24/21 03:00,286.35,1.7,95,68.78,0,0,0,3.77056,5
9316,09/24/21 04:00,286.35,1.7,95,68.78,0,0,0,3.77056,5
9317,09/24/21 05:00,286.35,1.7,95,68.78,0,0,0,3.77056,5
9318,09/24/21 06:00,286.55,1.7,97,68.78,0,0,0,1.98834,12
9319,09/24/21 07:00,286.55,1.7,97,68.78,0,0,0,1.98834,12
9320,09/24/21 08:00,286.55,1.7,97,68.78,0,0,1,1.98834,12
9321,09/24/21 09:00,290.25,2,79,67.95,0,0,1,5.84778,50
9322,09/24/21 10:00,290.25,2,79,67.95,0,0,1,5.84778,50
9323,09/24/21 11:00,290.25,2,79,67.95,0,0,0,5.84778,50
9324,09/24/21 12:00,293.25,3,65,67.95,0,0,0,10.67,56
9325,09/24/21 13:00,293.25,3,65,67.95,0,0,0,10.67,56
9326,09/24/21 14:00,293.25,3,65,67.95,0,0,0,10.67,56
9327,09/24/21 15:00,295.45,2.8,56,67.95,0,0,0,9.84222,56
9328,09/24/21 16:00,295.45,2.8,56,67.95,0,0,0,9.84222,56
9329,09/24/21 17:00,295.45,2.8,56,67.95,0,0,1,9.84222,56
9330,09/24/21 18:00,292.05,1,68,67.95,0,0,1,9.30389,75
9331,09/24/21 19:00,292.05,1,68,67.95,0,0,1,9.30389,75
9332,09/24/21 20:00,292.05,1,68,67.95,0,0,1,9.30389,75
9333,09/24/21 21:00,289.55,1.8,81,67.95,0,0,0,7.57667,32
9334,09/24/21 22:00,289.55,1.8,81,67.95,0,0,0,7.57667,32
9335,09/24/21 23:00,289.55,1.8,81,67.95,0,0,0,7.57667,32
9336,09/25/21 00:00,286.55,0.6,92,67.95,0,0,0,8.31667,46
9337,09/25/21 01:00,286.55,0.6,92,67.95,0,0,0,8.31667,46
9338,09/25/21 02:00,286.55,0.6,92,67.95,0,0,0,8.31667,46
9339,09/25/21 03:00,284.15,0,98,67.95,0,0,0,5.67444,11
9340,09/25/21 04:00,284.15,0,98,67.95,0,0,0,5.67444,11
9341,09/25/21 05:00,284.15,0,98,67.95,0,0,0,5.67444,11
9342,09/25/21 06:00,283.65,0.9,99,67.95,0,0,0,8.17056,9
9343,09/25/21 07:00,283.65,0.9,99,67.95,0,0,0,8.17056,9
9344,09/25/21 08:00,283.65,0.9,99,67.95,0,0,1,8.17056,9
9345,09/25/21 09:00,288.85,2.2,83,67.73,0,0,1,0,33
9346,09/25/21 10:00,288.85,2.2,83,67.73,0,0,1,0,33
9347,09/25/21 11:00,288.85,2.2,83,67.73,0,0,0,0,33
9348,09/25/21 12:00,295.95,2.1,55,67.73,0,0,0,0,83
9349,09/25/21 13:00,295.95,2.1,55,67.73,0,0,0,0,83
9350,09/25/21 14:00,295.95,2.1,55,67.73,0,0,0,0,83
9351,09/25/21 15:00,297.25,1.8,53,67.73,0,0,0,0,71
9352,09/25/21 16:00,297.25,1.8,53,67.73,0,0,0,0,71
9353,09/25/21 17:00,297.25,1.8,53,67.73,0,0,1,0,71
9354,09/25/21 18:00,294.35,1.7,69,67.73,0,0,1,0,94
9355,09/25/21 19:00,294.35,1.7,69,67.73,0,0,1,0,94
9356,09/25/21 20:00,294.35,1.7,69,67.73,0,0,1,0,94
9357,09/25/21 21:00,290.95,3,91,67.73,0,0,0,0,33
9358,09/25/21 22:00,290.95,3,91,67.73,0,0,0,0,33
9359,09/25/21 23:00,290.95,3,91,67.73,0,0,0,0,33
9360,09/26/21 00:00,288.75,0.8,94,67.73,0,0,0,0,41
9361,09/26/21 01:00,288.75,0.8,94,67.73,0,0,0,0,41
9362,09/26/21 02:00,288.75,0.8,94,67.73,0,0,0,0,41
9363,09/26/21 03:00,287.95,1.2,97,67.73,0,0,0,0,17
9364,09/26/21 04:00,287.95,1.2,97,67.73,0,0,0,0,17
9365,09/26/21 05:00,287.95,1.2,97,67.73,0,0,0,0,17
9366,09/26/21 06:00,289.05,3.4,98,67.73,0,0,0,0,7
9367,09/26/21 07:00,289.05,3.4,98,67.73,0,0,0,0,7
9368,09/26/21 08:00,289.05,3.4,98,67.73,0,0,1,0,7
9369,09/26/21 09:00,291.05,3.6,87,62.11,0,0,1,0,17
9370,09/26/21 10:00,291.05,3.6,87,62.11,0,0,1,0,17
9371,09/26/21 11:00,291.05,3.6,87,62.11,0,0,0,0,17
